"name"	 "X180913.190529_Brain_S36"	 "X32141643_EXO_S1"	 "X32141786_EXO_S2"	 "X32150013_EXO_S3"	 "X32150076_EXO_S4"	 "X32150080_EXO_S5"	 "X32150147_EXO_S6"	 "X32150163_EXO_S7"	 "X32150243_EXO_S8"	 "X32150292_EXO_S9"	 "X32150424_EXO_S10"	 "X32150696_EXO_S11"	 "X32150698_EXO_S12"	 "X32150825_EXO_S13"	 "X32150844_EXO_S14"	 "X32150849_EXO_S15"	 "X32150993_EXO_S16"	 "X32151026_EXO_S17"	 "X32151125_EXO_S18"	 "X32151152_EXO_S19"	 "X32151180_EXO_S20"	 "X32151226_EXO_S21"	 "X32151444_EXO_S22"	 "X32151565_EXO_S23"	 "X32151667_EXO_S24"	 "X32151691_EXO_S25"	 "X32151725_EXO_S26"	 "X32151765_EXO_S27"	 "X32151859_EXO_S28"	 "X32151881_EXO_S29"	 "X32151984_EXO_S30"	 "X32152084_EXO_S31"	 "X32152094_EXO_S32"	 "X32152253_EXO_S33"	 "X32152273_EXO_S34"	 "X32152341_EXO_S35"
"1343"	 "hsa-miR-199a-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1344"	 "hsa-miR-126-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1345"	 "hsa-miR-126-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1346"	 "hsa-miR-93-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1347"	 "hsa-miR-2276-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1348"	 "hsa-miR-653-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1349"	 "hsa-miR-3158-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1350"	 "hsa-miR-153-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1351"	 "hsa-miR-21-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1352"	 "hsa-miR-122-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1353"	 "hsa-miR-145-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1354"	 "hsa-miR-8072"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1355"	 "hsa-miR-542-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1356"	 "hsa-miR-590-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1357"	 "hsa-miR-6502-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1358"	 "hsa-miR-889-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1359"	 "hsa-miR-10401-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1360"	 "hsa-miR-203b-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1361"	 "hsa-miR-324-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1362"	 "hsa-miR-502-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1363"	 "hsa-miR-362-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1364"	 "hsa-miR-483-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1365"	 "hsa-miR-3144-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1366"	 "hsa-miR-3144-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1367"	 "hsa-miR-24-2-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1368"	 "hsa-miR-130a-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1369"	 "hsa-miR-34a-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1370"	 "hsa-miR-1246"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1371"	 "hsa-miR-376c-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1372"	 "hsa-miR-628-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1373"	 "hsa-miR-199b-3p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1374"	 "hsa-miR-4324"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1375"	 "hsa-miR-206"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1376"	 "hsa-miR-34c-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1377"	 "hsa-miR-27b-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1378"	 "hsa-miR-142-5p"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1379"	 "hsa-miR-7977"	 NA	 1	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1380"	 "hsa-miR-30a-5p"	 NA	 NA	 17845	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1381"	 "hsa-miR-10a-5p"	 NA	 NA	 9368	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1382"	 "hsa-miR-30d-5p"	 NA	 NA	 6889	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1383"	 "hsa-miR-10b-5p"	 NA	 NA	 6575	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1384"	 "hsa-let-7a-5p"	 NA	 NA	 6416	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1385"	 "hsa-miR-26a-5p"	 NA	 NA	 5459	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1386"	 "hsa-let-7b-5p"	 NA	 NA	 5082	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1387"	 "hsa-miR-203a-3p"	 NA	 NA	 3230	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1388"	 "hsa-let-7f-5p"	 NA	 NA	 3226	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1389"	 "hsa-miR-21-5p"	 NA	 NA	 3001	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1390"	 "hsa-miR-30a-3p"	 NA	 NA	 2890	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1391"	 "hsa-miR-200c-3p"	 NA	 NA	 2339	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1392"	 "hsa-miR-200b-3p"	 NA	 NA	 1877	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1393"	 "hsa-miR-92a-3p"	 NA	 NA	 1790	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1394"	 "hsa-miR-27b-3p"	 NA	 NA	 1668	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1395"	 "hsa-miR-125a-5p"	 NA	 NA	 1522	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1396"	 "hsa-let-7c-5p"	 NA	 NA	 1441	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1397"	 "hsa-miR-30c-5p"	 NA	 NA	 1350	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1398"	 "hsa-miR-26b-5p"	 NA	 NA	 1295	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1399"	 "hsa-miR-191-5p"	 NA	 NA	 786	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1400"	 "hsa-let-7g-5p"	 NA	 NA	 784	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1401"	 "hsa-let-7e-5p"	 NA	 NA	 672	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1402"	 "hsa-miR-30e-5p"	 NA	 NA	 669	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1403"	 "hsa-miR-182-5p"	 NA	 NA	 547	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1404"	 "hsa-miR-320a-3p"	 NA	 NA	 543	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1405"	 "hsa-miR-99b-5p"	 NA	 NA	 533	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1406"	 "hsa-miR-183-5p"	 NA	 NA	 494	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1407"	 "hsa-miR-204-5p"	 NA	 NA	 492	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1408"	 "hsa-miR-30e-3p"	 NA	 NA	 481	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1409"	 "hsa-miR-23b-3p"	 NA	 NA	 478	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1410"	 "hsa-miR-99a-5p"	 NA	 NA	 468	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1411"	 "hsa-miR-205-5p"	 NA	 NA	 390	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1412"	 "hsa-miR-375-3p"	 NA	 NA	 375	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1413"	 "hsa-miR-25-3p"	 NA	 NA	 366	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1414"	 "hsa-miR-27a-3p"	 NA	 NA	 354	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1415"	 "hsa-miR-221-3p"	 NA	 NA	 351	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1416"	 "hsa-miR-151a-3p"	 NA	 NA	 345	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1417"	 "hsa-miR-101-3p"	 NA	 NA	 328	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1418"	 "hsa-miR-100-5p"	 NA	 NA	 326	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1419"	 "hsa-miR-23a-3p"	 NA	 NA	 305	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1420"	 "hsa-let-7d-5p"	 NA	 NA	 284	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1421"	 "hsa-miR-125b-5p"	 NA	 NA	 283	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1422"	 "hsa-miR-141-3p"	 NA	 NA	 281	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1423"	 "hsa-miR-200a-3p"	 NA	 NA	 276	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
"1424"	 "hsa-miR-151a-5p"	 NA	 NA	 265	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA	 NA
